Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
CONCOURSE SKYLINE,"2,210,000","1,097.93","2,013",Sep-24,BEACH ROAD,Resale,Strata,102,"21,667",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,26 to 30
MIDTOWN BAY,"2,342,600",753.48,"3,090",Sep-24,BEACH ROAD,New Sale,Strata,70,"33,260","2,328,200",Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,06 to 10
SOUTHBANK,"1,735,000",958,"1,811",Sep-24,NORTH BRIDGE ROAD,Resale,Strata,89,"19,494",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,11 to 15
CONCOURSE SKYLINE,"1,400,000",861.12,"1,626",Sep-24,BEACH ROAD,Resale,Strata,80,"17,500",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,06 to 10
CITY GATE,"1,240,000",559.73,"2,215",Aug-24,BEACH ROAD,Resale,Strata,52,"23,846",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,11 to 15
MIDTOWN BAY,"1,608,000",484.38,"3,290",Aug-24,BEACH ROAD,New Sale,Strata,45,"35,413","1,593,600",Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,06 to 10
TEXTILE CENTRE,"1,075,880",914.94,"1,176",Aug-24,JALAN SULTAN,Resale,Strata,85,"12,657",-,Apartment,1,99 yrs lease commencing from 1970,07,Rest of Central Region,16 to 20
CITY GATE,"1,450,000",678.13,"2,138",Aug-24,BEACH ROAD,Resale,Strata,63,"23,016",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,06 to 10
THE M,"1,300,000",527.44,"2,465",Aug-24,MIDDLE ROAD,Resale,Strata,49,"26,531",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
CITY GATE,"1,500,000",710.42,"2,111",Aug-24,BEACH ROAD,Resale,Strata,66,"22,727",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,26 to 30
THE PLAZA,"1,138,000",839.59,"1,355",Aug-24,BEACH ROAD,Resale,Strata,78,"14,590",-,Apartment,1,99 yrs lease commencing from 1968,07,Core Central Region,26 to 30
CONCOURSE SKYLINE,"2,380,000","1,130.22","2,106",Aug-24,BEACH ROAD,Resale,Strata,105,"22,667",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,31 to 35
CONCOURSE SKYLINE,"2,380,000","1,162.51","2,047",Aug-24,BEACH ROAD,Resale,Strata,108,"22,037",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,16 to 20
CONCOURSE SKYLINE,"1,538,000",785.77,"1,957",Aug-24,BEACH ROAD,Resale,Strata,73,"21,068",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,11 to 15
CITY GATE,"1,160,000",559.73,"2,072",Aug-24,BEACH ROAD,Resale,Strata,52,"22,308",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,06 to 10
BURLINGTON SQUARE,"1,100,000",731.95,"1,503",Aug-24,BENCOOLEN STREET,Resale,Strata,68,"16,176",-,Apartment,1,99 yrs lease commencing from 1996,07,Rest of Central Region,06 to 10
CONCOURSE SKYLINE,"1,520,000",818.06,"1,858",Aug-24,BEACH ROAD,Resale,Strata,76,"20,000",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,06 to 10
DUO RESIDENCES,"1,350,000",645.84,"2,090",Aug-24,FRASER STREET,Resale,Strata,60,"22,500",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,06 to 10
SOUTHBANK,"1,750,000",958,"1,827",Jul-24,NORTH BRIDGE ROAD,Resale,Strata,89,"19,663",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,11 to 15
DUO RESIDENCES,"1,400,000",645.84,"2,168",Jul-24,FRASER STREET,Resale,Strata,60,"23,333",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,16 to 20
CONCOURSE SKYLINE,"2,480,000","1,162.51","2,133",Jul-24,BEACH ROAD,Resale,Strata,108,"22,963",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,21 to 25
SOUTHBANK,"1,820,000",958,"1,900",Jul-24,NORTH BRIDGE ROAD,Resale,Strata,89,"20,449",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,26 to 30
THE PLAZA,"780,000",548.96,"1,421",Jul-24,BEACH ROAD,Resale,Strata,51,"15,294",-,Apartment,1,99 yrs lease commencing from 1968,07,Core Central Region,26 to 30
CONCOURSE SKYLINE,"1,800,000",861.12,"2,090",Jul-24,BEACH ROAD,Resale,Strata,80,"22,500",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,21 to 25
MIDTOWN MODERN,"6,638,000","1,808.35","3,671",Jul-24,TAN QUEE LAN STREET,New Sale,Strata,168,"39,512",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
THE M,"1,390,000",527.44,"2,635",Jul-24,MIDDLE ROAD,Resale,Strata,49,"28,367",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
DUO RESIDENCES,"2,000,000",968.76,"2,064",Jul-24,FRASER STREET,Resale,Strata,90,"22,222",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,06 to 10
CONCOURSE SKYLINE,"1,680,000",871.88,"1,927",Jul-24,BEACH ROAD,Resale,Strata,81,"20,741",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,26 to 30
MIDTOWN MODERN,"6,588,000","1,808.35","3,643",Jul-24,TAN QUEE LAN STREET,New Sale,Strata,168,"39,214",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
CONCOURSE SKYLINE,"2,200,000","1,108.69","1,984",Jul-24,BEACH ROAD,Resale,Strata,103,"21,359",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,26 to 30
CONCOURSE SKYLINE,"3,150,000","1,442.38","2,184",Jul-24,BEACH ROAD,Resale,Strata,134,"23,507",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,21 to 25
SOUTH BEACH RESIDENCES,"7,680,000","2,260.44","3,398",Jul-24,BEACH ROAD,Resale,Strata,210,"36,571",-,Apartment,1,99 yrs lease commencing from 2007,07,Core Central Region,21 to 25
SUNSHINE PLAZA,"1,480,000",882.65,"1,677",Jul-24,PRINSEP LINK,Resale,Strata,82,"18,049",-,Apartment,1,99 yrs lease commencing from 1997,07,Rest of Central Region,06 to 10
BURLINGTON SQUARE,"1,850,000","1,119.46","1,653",Jun-24,BENCOOLEN STREET,Resale,Strata,104,"17,788",-,Apartment,1,99 yrs lease commencing from 1996,07,Rest of Central Region,11 to 15
MIDTOWN MODERN,"6,688,000","1,808.35","3,698",Jun-24,TAN QUEE LAN STREET,New Sale,Strata,168,"39,810",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
DUO RESIDENCES,"1,438,000",688.9,"2,087",Jun-24,FRASER STREET,Resale,Strata,64,"22,469",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,11 to 15
THE PLAZA,"820,000",548.96,"1,494",Jun-24,BEACH ROAD,Resale,Strata,51,"16,078",-,Apartment,1,99 yrs lease commencing from 1968,07,Core Central Region,26 to 30
TEXTILE CENTRE,"1,020,000",882.65,"1,156",Jun-24,JALAN SULTAN,Resale,Strata,82,"12,439",-,Apartment,1,99 yrs lease commencing from 1970,07,Rest of Central Region,16 to 20
DUO RESIDENCES,"1,228,000",538.2,"2,282",Jun-24,FRASER STREET,Resale,Strata,50,"24,560",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,21 to 25
THE BENCOOLEN,"1,478,000",882.65,"1,675",Jun-24,BENCOOLEN STREET,Resale,Strata,82,"18,024",-,Apartment,1,99 yrs lease commencing from 1995,07,Rest of Central Region,16 to 20
MIDTOWN MODERN,"4,488,000","1,431.61","3,135",Jun-24,TAN QUEE LAN STREET,New Sale,Strata,133,"33,744",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
MIDTOWN MODERN,"5,488,000","1,733","3,167",Jun-24,TAN QUEE LAN STREET,New Sale,Strata,161,"34,087",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
CONCOURSE SKYLINE,"2,880,000","1,431.61","2,012",Jun-24,BEACH ROAD,Resale,Strata,133,"21,654",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,11 to 15
DUO RESIDENCES,"1,340,000",645.84,"2,075",Jun-24,FRASER STREET,Resale,Strata,60,"22,333",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,06 to 10
CITY GATE,"975,000",452.09,"2,157",May-24,BEACH ROAD,Resale,Strata,42,"23,214",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,16 to 20
DUO RESIDENCES,"1,358,888",688.9,"1,973",May-24,FRASER STREET,Resale,Strata,64,"21,233",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,06 to 10
CONCOURSE SKYLINE,"1,620,000",818.06,"1,980",May-24,BEACH ROAD,Resale,Strata,76,"21,316",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,11 to 15
MIDTOWN BAY,"2,700,000",731.95,"3,669",May-24,BEACH ROAD,New Sale,Strata,68,"39,494","2,685,600",Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,16 to 20
MIDTOWN MODERN,"1,328,000",473.62,"2,804",May-24,TAN QUEE LAN STREET,Sub Sale,Strata,44,"30,182",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
CITY GATE,"1,150,000",570.49,"2,016",May-24,BEACH ROAD,Resale,Strata,53,"21,698",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,26 to 30
DUO RESIDENCES,"1,550,000",721.19,"2,149",May-24,FRASER STREET,Resale,Strata,67,"23,134",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,16 to 20
MIDTOWN MODERN,"6,370,000","1,808.35","3,523",May-24,TAN QUEE LAN STREET,New Sale,Strata,168,"37,917",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
CITY GATE,"930,000",430.56,"2,160",May-24,BEACH ROAD,Resale,Strata,40,"23,250",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,06 to 10
THE M,"1,690,000",592.02,"2,855",May-24,MIDDLE ROAD,Sub Sale,Strata,55,"30,727",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
SOUTHBANK,"1,810,000",958,"1,889",May-24,NORTH BRIDGE ROAD,Resale,Strata,89,"20,337",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,21 to 25
THE BENCOOLEN,"1,400,000",882.65,"1,586",May-24,BENCOOLEN STREET,Resale,Strata,82,"17,073",-,Apartment,1,99 yrs lease commencing from 1995,07,Rest of Central Region,11 to 15
SOUTHBANK,"1,800,000",958,"1,879",Apr-24,NORTH BRIDGE ROAD,Resale,Strata,89,"20,225",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,26 to 30
THE M,"2,120,000",731.95,"2,896",Apr-24,MIDDLE ROAD,Sub Sale,Strata,68,"31,176",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
CITY GATE,"1,486,000",699.66,"2,124",Apr-24,BEACH ROAD,Resale,Strata,65,"22,862",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,06 to 10
MIDTOWN BAY,"2,633,400",753.48,"3,476",Apr-24,BEACH ROAD,New Sale,Strata,70,"37,414","2,619,000",Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,16 to 20
DUO RESIDENCES,"1,310,000",645.84,"2,028",Apr-24,FRASER STREET,Resale,Strata,60,"21,833",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,01 to 05
DUO RESIDENCES,"1,450,000",645.84,"2,245",Apr-24,FRASER STREET,Resale,Strata,60,"24,167",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,26 to 30
THE PLAZA,"1,020,000",807.3,"1,263",Apr-24,BEACH ROAD,Resale,Strata,75,"13,600",-,Apartment,1,99 yrs lease commencing from 1968,07,Core Central Region,21 to 25
CITY GATE,"1,450,000",688.9,"2,105",Apr-24,BEACH ROAD,Resale,Strata,64,"22,656",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,11 to 15
THE M,"1,968,000",742.72,"2,650",Apr-24,MIDDLE ROAD,Sub Sale,Strata,69,"28,522",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
MIDTOWN BAY,"2,566,080",731.95,"3,486",Apr-24,BEACH ROAD,New Sale,Strata,68,"37,525","2,551,680",Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,16 to 20
THE M,"2,218,888",764.24,"2,903",Apr-24,MIDDLE ROAD,Sub Sale,Strata,71,"31,252",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"3,000,000","1,065.64","2,815",Apr-24,TAN QUEE LAN STREET,Sub Sale,Strata,99,"30,303",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
THE M,"1,818,000",635.08,"2,863",Apr-24,MIDDLE ROAD,Sub Sale,Strata,59,"30,814",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
DUO RESIDENCES,"1,942,000",839.59,"2,313",Apr-24,FRASER STREET,Resale,Strata,78,"24,897",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,16 to 20
CITY GATE,"1,580,000","1,065.64","1,483",Apr-24,BEACH ROAD,Resale,Strata,99,"15,960",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,21 to 25
DUO RESIDENCES,"2,000,000",818.06,"2,445",Apr-24,FRASER STREET,Resale,Strata,76,"26,316",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,21 to 25
MIDTOWN BAY,"1,545,000",409.03,"3,649",Mar-24,BEACH ROAD,New Sale,Strata,38,"39,279","1,492,600",Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,16 to 20
SOUTHBANK,"1,152,000",613.55,"1,878",Mar-24,NORTH BRIDGE ROAD,Resale,Strata,57,"20,211",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,16 to 20
TEXTILE CENTRE,"1,240,000","1,162.51","1,067",Mar-24,JALAN SULTAN,Resale,Strata,108,"11,481",-,Apartment,1,99 yrs lease commencing from 1970,07,Rest of Central Region,16 to 20
MIDTOWN MODERN,"4,808,000","1,808.35","2,659",Mar-24,TAN QUEE LAN STREET,New Sale,Strata,168,"28,619",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
THE M,"1,188,888",462.85,"2,569",Mar-24,MIDDLE ROAD,Sub Sale,Strata,43,"27,649",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
DUO RESIDENCES,"2,100,000",936.47,"2,242",Mar-24,FRASER STREET,Resale,Strata,87,"24,138",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,11 to 15
DUO RESIDENCES,"1,350,000",667.37,"2,023",Mar-24,FRASER STREET,Resale,Strata,62,"21,774",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,06 to 10
TEXTILE CENTRE,"1,020,000",882.65,"1,156",Mar-24,JALAN SULTAN,Resale,Strata,82,"12,439",-,Apartment,1,99 yrs lease commencing from 1970,07,Rest of Central Region,16 to 20
CONCOURSE SKYLINE,"2,850,000","1,356.26","2,101",Mar-24,BEACH ROAD,Resale,Strata,126,"22,619",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,16 to 20
DUO RESIDENCES,"1,180,000",538.2,"2,192",Mar-24,FRASER STREET,Resale,Strata,50,"23,600",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,01 to 05
CITY GATE,"1,520,000",699.66,"2,172",Mar-24,BEACH ROAD,Resale,Strata,65,"23,385",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,21 to 25
BURLINGTON SQUARE,"1,600,000","1,065.64","1,501",Mar-24,BENCOOLEN STREET,Resale,Strata,99,"16,162",-,Apartment,1,99 yrs lease commencing from 1996,07,Rest of Central Region,11 to 15
CITY GATE,"1,500,000",710.42,"2,111",Mar-24,BEACH ROAD,Resale,Strata,66,"22,727",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,11 to 15
THE PLAZA,"750,000",592.02,"1,267",Mar-24,BEACH ROAD,Resale,Strata,55,"13,636",-,Apartment,1,99 yrs lease commencing from 1968,07,Core Central Region,21 to 25
CONCOURSE SKYLINE,"1,638,000",818.06,"2,002",Feb-24,BEACH ROAD,Resale,Strata,76,"21,553",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,16 to 20
MIDTOWN BAY,"2,424,000",742.72,"3,264",Feb-24,BEACH ROAD,New Sale,Strata,69,"35,130",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,16 to 20
CITY GATE,"1,560,000",807.3,"1,932",Feb-24,BEACH ROAD,Resale,Strata,75,"20,800",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,06 to 10
BURLINGTON SQUARE,"1,300,000",828.83,"1,568",Feb-24,BENCOOLEN STREET,Resale,Strata,77,"16,883",-,Apartment,1,99 yrs lease commencing from 1996,07,Rest of Central Region,16 to 20
SOUTHBANK,"1,148,000",613.55,"1,871",Feb-24,NORTH BRIDGE ROAD,Resale,Strata,57,"20,140",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,16 to 20
DUO RESIDENCES,"2,180,000","1,011.82","2,155",Feb-24,FRASER STREET,Resale,Strata,94,"23,191",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,16 to 20
CONCOURSE SKYLINE,"1,408,000",796.54,"1,768",Feb-24,BEACH ROAD,Resale,Strata,74,"19,027",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,11 to 15
CITY GATE,"965,000",452.09,"2,135",Feb-24,BEACH ROAD,Resale,Strata,42,"22,976",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,11 to 15
CITY GATE,"1,780,000",904.18,"1,969",Feb-24,BEACH ROAD,Resale,Strata,84,"21,190",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,16 to 20
CITY GATE,"1,480,000",678.13,"2,182",Feb-24,BEACH ROAD,Resale,Strata,63,"23,492",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,21 to 25
DUO RESIDENCES,"1,900,000",818.06,"2,323",Feb-24,FRASER STREET,Resale,Strata,76,"25,000",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,06 to 10
CONCOURSE SKYLINE,"2,320,000","1,140.98","2,033",Feb-24,BEACH ROAD,Resale,Strata,106,"21,887",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,31 to 35
THE M,"2,588,000",979.52,"2,642",Feb-24,MIDDLE ROAD,New Sale,Strata,91,"28,440",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
BURLINGTON SQUARE,"1,275,000",839.59,"1,519",Feb-24,BENCOOLEN STREET,Resale,Strata,78,"16,346",-,Apartment,1,99 yrs lease commencing from 1996,07,Rest of Central Region,11 to 15
MIDTOWN MODERN,"1,540,440",409.03,"3,766",Feb-24,TAN QUEE LAN STREET,New Sale,Strata,38,"40,538",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
THE PLAZA,"1,120,000",839.59,"1,334",Jan-24,BEACH ROAD,Resale,Strata,78,"14,359",-,Apartment,1,99 yrs lease commencing from 1968,07,Core Central Region,26 to 30
MIDTOWN MODERN,"4,539,000","1,463.9","3,101",Jan-24,TAN QUEE LAN STREET,New Sale,Strata,136,"33,375",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN BAY,"2,028,000",484.38,"4,108",Jan-24,BEACH ROAD,New Sale,Strata,45,"44,222","1,990,000",Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,21 to 25
THE M,"1,690,000",527.44,"3,204",Jan-24,MIDDLE ROAD,New Sale,Strata,49,"34,490",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
CITY GATE,"1,595,000",753.48,"2,117",Jan-24,BEACH ROAD,Resale,Strata,70,"22,786",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,26 to 30
THE M,"1,856,000",656.6,"2,827",Dec-23,MIDDLE ROAD,New Sale,Strata,61,"30,426",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"4,022,000","1,463.9","2,747",Dec-23,TAN QUEE LAN STREET,New Sale,Strata,136,"29,574",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
MIDTOWN MODERN,"4,353,000","1,463.9","2,974",Dec-23,TAN QUEE LAN STREET,New Sale,Strata,136,"32,007",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
CONCOURSE SKYLINE,"2,300,000","1,108.69","2,075",Dec-23,BEACH ROAD,Resale,Strata,103,"22,330",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,16 to 20
MIDTOWN MODERN,"6,350,000","1,808.35","3,511",Dec-23,TAN QUEE LAN STREET,New Sale,Strata,168,"37,798",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
THE BENCOOLEN,"1,400,000",850.36,"1,646",Dec-23,BENCOOLEN STREET,Resale,Strata,79,"17,722",-,Apartment,1,99 yrs lease commencing from 1995,07,Rest of Central Region,11 to 15
MIDTOWN MODERN,"3,856,000","1,463.9","2,634",Dec-23,TAN QUEE LAN STREET,New Sale,Strata,136,"28,353",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"4,118,000","1,463.9","2,813",Dec-23,TAN QUEE LAN STREET,New Sale,Strata,136,"30,279",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
SOUTHBANK,"1,090,000",592.02,"1,841",Dec-23,NORTH BRIDGE ROAD,Resale,Strata,55,"19,818",-,Apartment,1,99 yrs lease commencing from 2006,07,Rest of Central Region,16 to 20
SUNSHINE PLAZA,"1,360,000",882.65,"1,541",Dec-23,PRINSEP LINK,Resale,Strata,82,"16,585",-,Apartment,1,99 yrs lease commencing from 1997,07,Rest of Central Region,06 to 10
MIDTOWN MODERN,"4,319,000","1,463.9","2,950",Dec-23,TAN QUEE LAN STREET,New Sale,Strata,136,"31,757",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,21 to 25
THE M,"1,528,000",527.44,"2,897",Dec-23,MIDDLE ROAD,Sub Sale,Strata,49,"31,184",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
THE PLAZA,"960,000",807.3,"1,189",Dec-23,BEACH ROAD,Resale,Strata,75,"12,800",-,Apartment,1,99 yrs lease commencing from 1968,07,Core Central Region,26 to 30
MIDTOWN MODERN,"4,179,000","1,463.9","2,855",Nov-23,TAN QUEE LAN STREET,New Sale,Strata,136,"30,728",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
DUO RESIDENCES,"2,180,000","1,011.82","2,155",Nov-23,FRASER STREET,Resale,Strata,94,"23,191",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,11 to 15
DUO RESIDENCES,"1,800,000",839.59,"2,144",Nov-23,FRASER STREET,Resale,Strata,78,"23,077",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,01 to 05
THE M,"1,488,000",527.44,"2,821",Nov-23,MIDDLE ROAD,Sub Sale,Strata,49,"30,367",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,06 to 10
MIDTOWN MODERN,"2,779,000",904.18,"3,074",Nov-23,TAN QUEE LAN STREET,New Sale,Strata,84,"33,083",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"3,896,000","1,463.9","2,661",Nov-23,TAN QUEE LAN STREET,New Sale,Strata,136,"28,647",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,01 to 05
MIDTOWN MODERN,"6,537,000","1,808.35","3,615",Nov-23,TAN QUEE LAN STREET,New Sale,Strata,168,"38,911",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN BAY,"1,749,000",484.38,"3,611",Nov-23,BEACH ROAD,New Sale,Strata,45,"38,867",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,16 to 20
CITY GATE,"1,435,000",753.48,"1,904",Nov-23,BEACH ROAD,Resale,Strata,70,"20,500",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,06 to 10
MIDTOWN BAY,"2,311,800",731.95,"3,158",Nov-23,BEACH ROAD,New Sale,Strata,68,"33,997",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,11 to 15
TEXTILE CENTRE,"1,010,000",882.65,"1,144",Nov-23,JALAN SULTAN,Resale,Strata,82,"12,317",-,Apartment,1,99 yrs lease commencing from 1970,07,Rest of Central Region,11 to 15
DUO RESIDENCES,"1,980,000",818.06,"2,420",Nov-23,FRASER STREET,Resale,Strata,76,"26,053",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,16 to 20
MIDTOWN BAY,"3,427,380","1,033.34","3,317",Nov-23,BEACH ROAD,New Sale,Strata,96,"35,702",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,26 to 30
THE PLAZA,"1,190,000",839.59,"1,417",Nov-23,BEACH ROAD,Resale,Strata,78,"15,256",-,Apartment,1,99 yrs lease commencing from 1968,07,Core Central Region,21 to 25
THE BENCOOLEN,"1,587,500","1,270.15","1,250",Nov-23,BENCOOLEN STREET,Resale,Strata,118,"13,453",-,Apartment,1,99 yrs lease commencing from 1995,07,Rest of Central Region,01 to 05
THE M,"2,136,000",839.59,"2,544",Oct-23,MIDDLE ROAD,New Sale,Strata,78,"27,385",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN MODERN,"4,481,000","1,463.9","3,061",Oct-23,TAN QUEE LAN STREET,New Sale,Strata,136,"32,949",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
CONCOURSE SKYLINE,"2,528,000","1,151.75","2,195",Oct-23,BEACH ROAD,Resale,Strata,107,"23,626",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,36 to 40
MIDTOWN BAY,"2,501,730",731.95,"3,418",Oct-23,BEACH ROAD,New Sale,Strata,68,"36,790",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,16 to 20
DUO RESIDENCES,"1,270,000",645.84,"1,966",Oct-23,FRASER STREET,Resale,Strata,60,"21,167",-,Apartment,1,99 yrs lease commencing from 2011,07,Core Central Region,16 to 20
THE M,"2,048,000",667.37,"3,069",Oct-23,MIDDLE ROAD,New Sale,Strata,62,"33,032",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
MIDTOWN BAY,"2,288,300",731.95,"3,126",Oct-23,BEACH ROAD,New Sale,Strata,68,"33,651",-,Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,11 to 15
